"Gene","Instability_Score"
"LOC128118081",0.180934281447495
"Zyg11a",0.180693562506414
"Slc6a12",0.1806483531555
"LOC128114692",0.180546488576265
"Eqtn",0.180404192946811
"Znf213",0.180208612222295
"Celf6",0.180080251546626
"LOC128111126",0.179739559781798
"LOC128122825",0.179722144560282
"Zfyve28",0.179721936833342
"Enho",0.179676571689975
"Tbx20",0.179580633840006
"LOC128096395",0.179563305019025
"Krt5",0.179531992565884
"Igsf1",0.179315106229795
"Msantd7",0.179212129428076
"LOC128108478",0.179178103204721
"LOC128108487",0.179173556828915
"Asb13",0.179172290523554
"Inpp5b",0.179089906622437
"LOC128112729",0.178910183046634
"LOC128101899",0.178820451073895
"Tmem169",0.178815510547987
"Ndufa11",0.178682057035988
"LOC128105904",0.178550383752096
"Iqgap3",0.178306784877313
"LOC128109711",0.178197220121188
"Spx",0.178145317897547
"LOC128102394",0.178140550618238
"Slc30a3",0.178079653888394
"Hhat",0.178066174603994
"LOC128104385",0.178020047926714
"LOC128101043",0.177994760746983
"LOC128117417",0.177878301185468
"Mapk8ip2",0.177844593981384
"LOC128119777",0.177467916792996
"Lhcgr",0.17742103134406
"LOC128120384",0.177394462219565
"LOC128116278",0.177267985010636
"Gmppa",0.177176827337226
"LOC128095827",0.17695218300026
"LOC128112177",0.176941494063697
"Marchf10",0.17692135980191
"LOC128116829",0.17688029107583
"Ctxn3",0.176585936055455
"Inka2",0.17656790452311
"LOC128097307",0.176499089590695
"LOC128102119",0.176482852128807
"Anxa13",0.176451004399063
"Cntfr",0.1763755639618
"Senp8",0.176346172490535
"Gchfr",0.176327498105221
"Arid3b",0.176177629479862
"LOC128106790",0.176003214984684
"Pllp",0.175782550626984
"Rph3a",0.175668205927658
"LOC128111119",0.175494011075609
"LOC128116917",0.175376468689715
"Htr2a",0.175210443462296
"Ndp",0.175035616101546
"Ms4a3",0.175013453660076
"Clcn1",0.174802316991845
"LOC128115519",0.174722494167396
"LOC128103784",0.174719685839218
"Mybphl",0.174659844964699
"Mrps21",0.174558905824748
"LOC128112480",0.174484837736779
"Aqp7",0.174483117537933
"LOC128108010",0.174441158307697
"Clec11a",0.174399750007173
"LOC128096615",0.174208245073778
"Il18rap",0.174110857358266
"LOC128107170",0.174055560504577
"Slc22a12",0.174048936812148
"LOC128098908",0.174033333303792
"Spdl1",0.174031228340871
"LOC128096907",0.17394509916957
"Kcnj5",0.17381611781656
"Grm4",0.173753412816836
"LOC128124841",0.173682744727607
"Ntm",0.173671643814294
"Tuft1",0.173589458920312
"LOC128112700",0.173538599854124
"LOC128104283",0.173342596073431
"LOC128112584",0.173234415898823
"Tspo2",0.173198901352729
"LOC128117080",0.173065941371927
"LOC128125803",0.172834244524386
"Trank1",0.17259500446508
"Ccsap",0.172554103680904
"Wnt7a",0.172512781175562
"Znf174",0.172371953225896
"LOC128106273",0.172314217555145
"LOC128100505",0.172307566825539
"LOC128099240",0.172175258966582
"LOC128095842",0.172167963711577
"LOC128106051",0.172087628365298
"LOC128099620",0.172067917092392
"LOC128097342",0.172008413849275
"Ciapin1",0.171894171041214
"LOC128111362",0.1718199590109
"Rab26",0.171695893061348
"LOC128099641",0.171491623148821
"Lancl3",0.171443253635686
"LOC128095841",0.171391328960456
"LOC128094720",0.171108049295868
"Erfl",0.171102018133144
"Gprasp3",0.171069059505113
"Yrdc",0.17100226337021
"Ptchd4",0.170917845241306
"Syt5",0.170885454139429
"LOC128125118",0.170837854448932
"LOC128095849",0.170824453624584
"Dand5",0.170819118353838
"Aifm2",0.170818929827197
"LOC128096804",0.170771923874691
"LOC128107950",0.170730513640409
"LOC128105844",0.170710195953643
"Map4k1",0.17049940670652
"Csrnp3",0.170425267612411
"Yae1",0.170375642817291
"LOC128119587",0.170357578556183
"Fstl5",0.170302069745818
"Gata4",0.170206225584128
"Pspn",0.170045184923973
"LOC128125364",0.169944041301552
"LOC128113364",0.169881826595807
"LOC128110476",0.16983360046656
"LOC128093986",0.169683863969752
"Crip3",0.169505770281268
"LOC128112401",0.169498466373489
"LOC128099249",0.169384958079379
"LOC128096244",0.169215955351412
"Pnck",0.169043261460294
"LOC128097587",0.169037206234902
"LOC128112186",0.168967559434584
"LOC128103596",0.168886947522698
"Resp18",0.168802584343908
"LOC128117461",0.168536364466501
"Bco2",0.168283303988057
"LOC128106916",0.16811562188859
"LOC128122698",0.168021895736918
"LOC128114442",0.167919372449615
"LOC128096795",0.167844860335574
"LOC128099509",0.167821983849206
"Mogat2",0.167600902892906
"LOC128094530",0.167482326795139
"Prrc2b",0.16742060057103
"Styk1",0.167392946991522
"LOC128125092",0.167360395441018
"LOC128101151",0.167265693037183
"LOC128103935",0.167258086486942
"Spo11",0.16721143778378
"LOC128107599",0.167057660613258
"LOC128116430",0.167044242196086
"Znf205",0.166902611138642
"LOC128123121",0.166842167022107
"LOC128117725",0.166818458215773
"Tmprss4",0.166506543100431
"LOC128113366",0.166311414811829
"LOC128110658",0.166157612723085
"Piwil2",0.165989499794293
"LOC128116858",0.165558737279875
"Tap1",0.165543475955503
"Tp63",0.165426170908093
"LOC128103358",0.165208458768903
"LOC128099277",0.165088002070516
"Sv2a",0.165086987363254
"LOC128097081",0.164811912290081
"LOC128124057",0.164459650582059
"LOC128103805",0.164322095219529
"LOC128117202",0.164272892726576
"Rtn4r",0.164176908270609
"Dach2",0.164083024669606
"LOC128121155",0.164060766318726
"Robo3",0.164027518572889
"Hrnr",0.163796616454825
"LOC128117796",0.163684967782432
"LOC128123320",0.163661891036591
"LOC128110337",0.163325759933342
"Rhbg",0.163273235814575
"LOC128096850",0.163214737797004
"Pkd1l1",0.163095915242917
"Homer1",0.163040600502378
"Exo1",0.162915251685417
"CUNH14orf39",0.162697620838816
"LOC128115646",0.16249321746665
"LOC128122762",0.162343709753844
"Naga",0.161903654230373
"Ddx25",0.161849130521262
"Znf341",0.161748979595685
"LOC128118055",0.161697866084006
"Trnar-ccu",0.161604686355604
"Cideb",0.161492750283849
"LOC128121315",0.161468315197261
"Tnr",0.16138972519037
"LOC128099660",0.161237437412936
"Klhl35",0.160922562829408
"Tefm",0.160313241442038
"Dcc",0.160306610061701
"Pomc",0.16024163449825
"LOC128110429",0.160221732252081
"LOC128101148",0.160036552196019
"Reep2",0.160017320909717
"Mtf1",0.159631762708217
"LOC128110809",0.159613208300413
"Hcrtr1",0.159605484732428
"LOC128098444",0.159603239946559
"Myo18b",0.159523184812474
"LOC128120035",0.159508450979909
"Rhag",0.159492456692884
"Spib",0.159274053681492
"LOC128120680",0.159022355064826
"Sbk2",0.158852356327671
"LOC128122001",0.158770308725905
"LOC128097027",0.158769818078689
"LOC128124826",0.158709595212121
"Maneal",0.158693379747152
"Ly6k",0.15865044377954
"Pxn",0.158588069800066
"Tcea3",0.158448919352068
"Disp2",0.158436134843628
"Cntn6",0.157947350564972
"Ypel4",0.157915308987205
"LOC128096961",0.157593641559399
"LOC128095818",0.157394866806677
"Elovl4",0.15728644304552
"LOC128107074",0.157258379743759
"Ankle1",0.157207385441238
"Ms4a18",0.157166501794651
"LOC128110521",0.157050364611329
"LOC128101809",0.156972593469637
"Sult4a1",0.15678785836648
"LOC128112440",0.156784018373404
"LOC128115043",0.156759292066558
"LOC128104758",0.15643938099946
"LOC128111401",0.15633210466225
"Adora3",0.156323628674443
"Fbxo16",0.156179264602779
"LOC128103087",0.156107638652817
"Naif1",0.156011443037158
"Poln",0.15592059020701
"P2rx3",0.155897737594845
"LOC128094115",0.155799106466129
"LOC128104211",0.155676131811713
"F7",0.155348448279557
"LOC128116282",0.155237280996719
"LOC128111411",0.155163172015973
"Pdk3",0.154871723218865
"Fam227a",0.154730719638745
"Slc39a12",0.154576642827065
"LOC128124663",0.154561384035688
"LOC128116986",0.15411642803126
"Slc26a3",0.15401714435983
"Mss51",0.153811366989734
"LOC128100148",0.153783738110559
"LOC128112936",0.153726771441159
"LOC128099527",0.153725392375312
"Tnfsf9",0.153570198050906
"LOC128095227",0.153465600803409
"LOC128114025",0.153385358967394
"LOC128108058",0.153299963211793
"LOC128102824",0.153133201323344
"LOC128098320",0.152910622498875
"Tafa5",0.152704363286158
"Jakmip1",0.152666344405608
"Nrg3",0.152577696743717
"LOC128121557",0.152456727838984
"Calml6",0.152451760545349
"LOC128120956",0.152338043208934
"LOC128106154",0.152312451782273
"Castor1",0.15225190120538
"Meiosin",0.152226993466496
"LOC128124804",0.152196607270609
"LOC128099764",0.152160991395643
"Nppc",0.152113477191528
"Muc5ac",0.152082652958028
"LOC128104573",0.152014180688695
"LOC128108686",0.151979934226144
"Birc2",0.15186357200488
"LOC128111478",0.151696176615217
"Gpr149",0.15167510092052
"Syt13",0.151514752283993
"LOC128120973",0.151439802452939
"LOC128098799",0.15142219747501
"Pdp2",0.151276308843727
"LOC128116696",0.151253173509991
"CUNHXorf66",0.151232940934496
"Selenoh",0.151045236874703
"LOC128124971",0.150943955775738
"LOC128094936",0.150816295718813
"LOC128120060",0.15075366524144
"Apobr",0.150563422989628
"LOC128125327",0.150467226760382
"Ube2z",0.150446957729477
"LOC128120889",0.150380941081315
"Chrna10",0.150344077885679
"LOC128122542",0.149957560479172
"LOC128097811",0.149903620697205
"Sptbn4",0.149824002296421
"Aknad1",0.149803746457424
"LOC128094348",0.149754244055083
"LOC128095140",0.149678806368855
"Sst",0.149631982569056
"LOC128104400",0.149581195151512
"LOC128109199",0.149551677758244
"Msantd1",0.149498230863963
"Hpd",0.149465021974377
"Il36b",0.149392805608208
"Aldh1l2",0.149281906955899
"LOC128121906",0.149197224797311
"LOC128114859",0.14912793721256
"Minar1",0.149115390848069
"LOC128101579",0.149095878272462
"LOC128123095",0.148910444554924
"Bhmt2",0.148706505048945
"LOC128125516",0.14854894420554
"LOC128120763",0.148476973691469
"LOC128107426",0.148387813198992
"Nhej1",0.148175237151125
"Gpi",0.148088722046187
"Ccdc168",0.148063254901669
"Arhgap9",0.148058511885626
"LOC128109937",0.147894310146593
"LOC128114034",0.147885712230682
"LOC128099503",0.147883059590749
"Noxred1",0.147858027504954
"LOC128102750",0.147840290007707
"LOC128120852",0.147754143134174
"Sox9",0.147728348078361
"LOC128107790",0.147711093746454
"Isl2",0.147697299259067
"LOC128107092",0.147370552635569
"Chac1",0.146988445903312
"Pou2f3",0.146949663906045
"LOC128112718",0.146937754656666
"Ttc36",0.14690770341169
"CUNH2orf74",0.14678213245938
"Clvs2",0.146310251792345
"Gnat1",0.14620791170148
"Bhlhe23",0.146150026601383
"Rnf152",0.146104409111151
"Nfrkb",0.146090200029327
"Tnfrsf8",0.146007590425023
"CUNH5orf47",0.14594498135972
"LOC128119371",0.145809289922802
"LOC128118797",0.145777053520355
"LOC128104933",0.145769701932496
"LOC128116281",0.145743747166452
"Ppp1r18",0.145349407723033
"LOC128114059",0.145177802610306
"LOC128095179",0.145150240834157
"Axdnd1",0.145119253959178
"LOC128125467",0.145007502026326
"Fcamr",0.144883872926043
"Asic1",0.144817345926448
"LOC128098405",0.144683725296419
"Ano2",0.144603847516882
"LOC128107679",0.144599964513527
"LOC128102267",0.144524164470883
"LOC128103914",0.144308126672106
"Hykk",0.144197572895732
"LOC128102008",0.144065658289846
"Ca1",0.143923725568098
"Lrrtm2",0.14372815877868
"LOC128109806",0.143691678788697
"Igfbp6",0.143677946165759
"Spry3",0.143594872265165
"LOC128105443",0.143581116287149
"LOC128105675",0.14334963753209
"Gria1",0.143143492451298
"LOC128095316",0.143126261687373
"Fam83b",0.143059640654425
"LOC128124427",0.142930474588251
"LOC128101385",0.142898408415085
"LOC128113957",0.142757623585052
"Trib3",0.142743377880737
"LOC128111971",0.142722839872346
"LOC128108184",0.142484618903162
"LOC128124474",0.142479922077402
"LOC128115579",0.142408550019213
"LOC128119958",0.142318599585883
"LOC128115641",0.142198363362278
"LOC128109348",0.142147233346363
"LOC128107983",0.142020588731919
"LOC128125772",0.142016268486865
"Fbxw12",0.141966854880028
"Ovgp1",0.141857699109943
"Abca4",0.141653213238194
"LOC128120749",0.14151870602973
"LOC128108825",0.14145428632898
"LOC128118499",0.141436660598354
"LOC128094695",0.141419371474954
"LOC128107783",0.141372510525733
"Grem1",0.14135816961022
"LOC128119284",0.141170976999993
"Ttll10",0.141028007004844
"Upk2",0.140665200331828
"Syt2",0.140558569443682
"LOC128108269",0.140414765754463
"Tom1l2",0.140413518110868
"Amhr2",0.140324407644205
"LOC128123340",0.140121733542155
"Them4",0.14001438951143
"Ttc22",0.139908256122351
"Zc3hc1",0.139834925253141
"LOC128120935",0.13981447133724
"LOC128109555",0.139811511047453
"LOC128102180",0.139799876377972
"Abcg4",0.139730415474846
"Tmem262",0.139680526817306
"LOC128116705",0.139654983300517
"LOC128101199",0.13962812019313
"Fam170b",0.139564726561557
"LOC128095326",0.139370953602231
"CUNH4orf45",0.139228504398832
"Carmil3",0.139181419043859
"LOC128104690",0.139141070737902
"Wnt9b",0.138941688251157
"LOC128116288",0.138697374674156
"Gpr52",0.138624075668714
"Sdhc",0.138623360162885
"LOC128111560",0.138586503561086
"Tmem63c",0.138559193288447
"LOC128110570",0.138513249434931
"LOC128123322",0.138506799436395
"LOC128123230",0.13847278620111
"Syt3",0.138382036365498
"LOC128112178",0.138359111396431
"Pola1",0.138218960811543
"LOC128097718",0.138177175730527
"Mmp17",0.138037681426414
"Camk2b",0.138021770643522
"LOC128104369",0.137962405592018
"LOC128099778",0.137899235939531
"LOC128118354",0.137864833779663
"Esco2",0.137856333784212
"Shc2",0.137838083061096
"Lhx8",0.137804669257919
"Mlf2",0.137792466833788
"LOC128118412",0.137792011432677
"LOC128120012",0.137587213494779
"LOC128109560",0.137358015191431
"Myo3b",0.137339930887028
"Rapgefl1",0.13728194607182
"Tbx6",0.137242939791831
"LOC128104757",0.137228389962615
"Ptpn20",0.13713487284227
"Znf200",0.136927256173103
"Stap2",0.136697891777221
"LOC128113426",0.136529925837381
"LOC128105300",0.13647503793352
"LOC128123588",0.136410479652274
"LOC128117659",0.136231832548844
"Aldob",0.136197418440355
"Trnan-guu",0.136126383823512
"Prlr",0.136083275430306
"Ehd2",0.135993864434464
"Got1l1",0.135937827178126
"LOC128119556",0.1358536272012
"Tnfsf14",0.135807447800615
"LOC128110037",0.135797067114023
"Tmem265",0.135796198729557
"LOC128119037",0.135697523515695
"Arsi",0.135670282336384
"Fnip1",0.135523856957151
"LOC128106924",0.135371864371443
"Trex2",0.135231900800433
"Tnnt1",0.135133253781351
"Znf593",0.135074771510348
"Fam180b",0.135072665073187
"Dnah14",0.135071741709541
"Rps6kl1",0.134862125914394
"Cd177",0.134829504272989
"Trnas-cga",0.134713041568287
"Vwa7",0.134614419615103
"LOC128121874",0.13456656292542
"Xkr7",0.134409546598822
"LOC128122035",0.134319875053715
"Nptx2",0.134206405535334
"LOC128094815",0.13415067697251
"LOC128102528",0.134150156650038
"LOC128098750",0.133853331763633
"LOC128123386",0.133710537793638
"LOC128099664",0.133595265181604
"Pkd1l2",0.133485191738528
"Tex38",0.132960241862358
"LOC128119710",0.132574444786114
"LOC128120417",0.13247789167083
"LOC128115598",0.132351083705785
"Rad51ap2",0.13222950075702
"LOC128117512",0.132004766256022
"LOC128105581",0.131964711535486
"LOC128123354",0.131948596128756
"Perm1",0.131920961338361
"LOC128105404",0.131827656304351
"LOC128103091",0.131780717451723
"Bmal2",0.131682467518786
"LOC128120814",0.131646013108121
"LOC128122941",0.131589154711543
"LOC128125442",0.131460291808294
"LOC128099197",0.131410711493686
"LOC128107841",0.131337784402364
"Samd14",0.131281170702337
"LOC128122026",0.13118606879324
"LOC128101477",0.13114917196415
"Nipal4",0.131086129713148
"Rln3",0.131015269373106
"Acsm1",0.130984805324922
"LOC128096568",0.130905879174991
"Kcnh6",0.130860395320425
"Myoz3",0.130850527959114
"LOC128120448",0.130841328832506
"LOC128097378",0.130763639586991
"Nobox",0.13060947341459
"Extl1",0.130589631025785
"Trnar-ucu",0.130469515980003
"Kcnj3",0.130257945978419
"LOC128113727",0.130234272543612
"LOC128120740",0.130210627363345
"Prr19",0.130066770530343
"LOC128099987",0.129940057570391
"LOC128118733",0.12993541185411
"LOC128122076",0.129835411734107
"LOC128114882",0.129808586383017
"Fbxo8",0.129742444573984
"LOC128107978",0.129699414444641
"LOC128095212",0.129691129808272
"LOC128109612",0.129484122229928
"Cgref1",0.129453316932642
"Adipor1",0.129416603423446
"Lrrc27",0.12937361550376
"LOC128120204",0.129371465432308
"LOC128112336",0.129331368395398
"LOC128105303",0.129298520752442
"LOC128106971",0.129296584192952
"Fap",0.129232368180553
"CUNH1orf100",0.129173411083261
"LOC128117235",0.129129252573837
"Tex12",0.129092724773327
"LOC128107485",0.129082026361293
"LOC128120825",0.128989043156164
"LOC128114425",0.12894950486437
"LOC128102693",0.128917971850184
"LOC128102769",0.128871911657407
"LOC128096577",0.128861758156857
"Esrrb",0.128499084247985
"Gpbar1",0.128462671240649
"LOC128095509",0.128426610466333
"LOC128123619",0.128396885044798
"LOC128097276",0.128139909901013
"S100b",0.128101101320097
"Foxc2",0.127999245192338
"Scg3",0.127772401081758
"Lsmem1",0.127695537549166
"LOC128112747",0.127498100403136
"LOC128105561",0.127417345742978
"LOC128098902",0.12725719419483
"LOC128107562",0.127185809134155
"Sertm1",0.127185048357491
"Catsper2",0.127175853145109
"LOC128123554",0.127155878701153
"LOC128097319",0.127117786242879
"LOC128114391",0.127065226533336
"LOC128107905",0.126688639845889
"LOC128119337",0.126645799919097
"Qpct",0.126600664805308
"LOC128122940",0.126553457678801
"Plekha4",0.126480753939587
"LOC128116357",0.126422132255958
"Prmt6",0.126357570685429
"LOC128122836",0.126352201667333
"Eaf2",0.126337552875508
"Lyzl4",0.126197141382887
"LOC128112567",0.126052777120353
"Hs3st5",0.126011398411465
"LOC128110833",0.125936863943924
"LOC128107634",0.125857233333598
"LOC128098081",0.125752584531692
"LOC128121698",0.125722710479943
"Zc3hav1l",0.125671639011934
"Cdc25c",0.125635258722448
"Hmx3",0.125277151574022
"Cenpw",0.125251674582376
"Dscam",0.125220641976195
"LOC128118425",0.125198162616332
"Apoa1",0.124976536596032
"Foxb1",0.124959796632606
"LOC128095062",0.124942481939611
"Zkscan1",0.124905928223392
"Scn2a",0.124855265585828
"LOC128119410",0.124804213189278
"Smco3",0.124691528762185
"LOC128101828",0.124571260625374
"LOC128098296",0.124560930717158
"Cgn",0.124440070012628
"LOC128102291",0.124338587927093
"Ciao2b",0.124168811023197
"Arhgap36",0.124122404747898
"LOC128106205",0.124114098061348
"LOC128107184",0.123820229497382
"Chrm4",0.123775088088575
"LOC128099677",0.123653394059102
"Artn",0.123622994421231
"LOC128112505",0.123601728964287
"LOC128111472",0.123381021927633
"Znf385c",0.123316330323793
"Cdhr5",0.123237901588395
"LOC128106937",0.123028059667761
"LOC128123532",0.122958944347623
"LOC128123546",0.122856618655629
"LOC128122887",0.122657339408891
"LOC128115454",0.122578337948745
"LOC128108989",0.122416597330244
"Ccdc182",0.122336855748854
"Rep15",0.122155346043184
"Fut7",0.1221035666673
"LOC128113633",0.122088462112523
"LOC128095306",0.122014026209589
"LOC128102403",0.121954754890163
"CUNH4orf17",0.121903557146593
"Cnksr2",0.121770826510151
"Slc28a3",0.12174697303347
"LOC128112906",0.121614949877808
"Adipoq",0.121509516785994
"LOC128104307",0.12145846768926
"Scart1",0.121444927247912
"Mlxipl",0.121440402172272
"LOC128103078",0.121416069809393
"LOC128104358",0.121378010756538
"LOC128123539",0.121272734532608
"LOC128113640",0.121128792039482
"LOC128096965",0.121056399426727
"Capn11",0.12105635151903
"LOC128102290",0.120819446920135
"LOC128110465",0.120815725541813
"Tm6sf2",0.120698812243685
"Galr3",0.120689370181145
"LOC128100411",0.120541179954703
"LOC128105691",0.120513539341724
"LOC128098443",0.120485079688038
"LOC128120930",0.120390438239543
"LOC128098677",0.120358428791962
"LOC128109761",0.120313869989289
"LOC128107933",0.119950829152203
"Ier5l",0.119891212734176
"LOC128102659",0.119788612806958
"LOC128096749",0.119775343976361
"LOC128100222",0.119675149760893
"Ftcd",0.11930183602179
"LOC128110958",0.119232397106148
"Myh7b",0.119105603606022
"LOC128096350",0.119094229801904
"LOC128108357",0.119019477411833
"LOC128113361",0.119014027316749
"LOC128123719",0.118969856988905
"LOC128097162",0.118937745299882
"LOC128095523",0.118870030444669
"LOC128108544",0.118796329331316
"LOC128110078",0.118720795915527
"CUNH17orf100",0.118683608515817
"Mrpl54",0.118643315087096
"LOC128118406",0.118568249877508
"Lkaaear1",0.118446738049725
"Bicra",0.118444595923147
"Best1",0.118361091200017
"LOC128118633",0.118357764216271
"Ms4a14",0.118219289827205
"LOC128102120",0.118216354533266
"C9",0.118199898903837
"Il17f",0.118178231062395
"LOC128099078",0.118131378405827
"LOC128103119",0.118088694913063
"LOC128096733",0.117934609737835
"Asic5",0.117687512428433
"LOC128110378",0.117673542134559
"Bnc1",0.117651852221634
"Crhbp",0.117625855785537
"Vezt",0.117602973561901
"LOC128112656",0.117570618543885
"Tgfa",0.117438297619631
"LOC128122546",0.117422808766177
"LOC128116214",0.117352802332743
"LOC128100719",0.117268322838886
"LOC128117484",0.117243596033522
"Prlhr",0.117235256899097
"LOC128103696",0.117013553792654
"Asic4",0.116905447845408
"LOC128105836",0.116703479263245
"Strc",0.116622634734207
"Htr3a",0.116609689718577
"LOC128118451",0.116596503373984
"Senp5",0.116519760910375
"Tmem221",0.116474890770713
"Fbn2",0.116459921801516
"Cdh8",0.11633463411575
"Rgs14",0.116316007907612
"LOC128114888",0.116212073177588
"LOC128113951",0.116151041974182
"Chrm3",0.116032717762894
"LOC128097266",0.11596656271389
"Dpp10",0.115837568598831
"Nkx1-2",0.115617013997892
"Barhl1",0.115582379283318
"Stk32c",0.115544065951229
"CUNH11orf65",0.115472601562078
"LOC128111223",0.115452885964172
"LOC128099042",0.115444607054725
"LOC128119612",0.115383043472542
"LOC128110115",0.115375335787649
"Ccdc183",0.115317316831287
"LOC128116241",0.115175222226491
"Trnal-uag",0.11509180654772
"LOC128112348",0.115087893937452
"LOC128096014",0.114981889347552
"Coq7",0.114841334610877
"L1td1",0.114790832445831
"LOC128100586",0.114723134223018
"LOC128098252",0.114720543735883
"Flrt1",0.114525722983975
"LOC128119056",0.114430463526309
"LOC128112513",0.114327699682209
"Tssk4",0.114236927799
"LOC128115271",0.114232969969426
"LOC128107065",0.114161496390234
"LOC128118687",0.114091690621335
"Lmntd1",0.114073150668209
"Inca1",0.113995178232901
"LOC128120014",0.113959734934798
"A2ml1",0.113810648681902
"Atp10b",0.113766870162038
"Spc25",0.11364108748205
"LOC128095289",0.113608327356306
"Kcnj14",0.113597614467427
"Ddb1",0.113591470623459
"Selenow",0.11348229286773
"Znf202",0.113480572935553
"Ddx43",0.113329811490396
"LOC128110850",0.113246220096623
"Rgs9bp",0.113223796236214
"LOC128116314",0.113165960213564
"LOC128096130",0.113163901320988
"LOC128109332",0.113111153792273
"LOC128108187",0.113058997273578
"Gprin2",0.113040519198702
"LOC128115119",0.113009902009306
"LOC128099074",0.1129428175584
"LOC128120878",0.112817994000582
"LOC128095278",0.112817644387977
"Nol4",0.11276164274153
"LOC128103130",0.112729445162242
"LOC128112459",0.112720988455974
"LOC128117453",0.112588812123435
"Dok7",0.1124310111982
"LOC128112556",0.112337008506758
"LOC128103441",0.112153162595269
"Crybg3",0.111860760401619
"LOC128117476",0.111778131781942
"Mas1",0.111731839607522
"Ccdc134",0.111690793887966
"LOC128111142",0.111686544914548
"Cib3",0.111488345381984
"LOC128110574",0.111409563140106
"LOC128102537",0.111388076503972
"LOC128102061",0.111327381058069
"LOC128115774",0.111301618970117
"LOC128096732",0.111262484020936
"LOC128099315",0.111168321956441
"Cfap73",0.1111676023295
"LOC128115199",0.111163297578582
"LOC128109787",0.111126168819165
"LOC128108474",0.111069292761919
"LOC128119591",0.11105198288977
"Mst1",0.111007848959213
"Cldn8",0.110944119943536
"LOC128111505",0.110940525604117
"Grm8",0.110937472188623
"LOC128097664",0.110817510099676
"Hcn2",0.110650042343654
"LOC128124914",0.110628258651582
"LOC128109502",0.110564833118806
"Shoc1",0.110464175738236
"Fezf2",0.110383706092005
"Mgat4c",0.110377796801781
"LOC128119079",0.110321924536456
"LOC128108231",0.11025766111684
"LOC128104646",0.110069823403713
"LOC128119380",0.109915987651372
"Kcnj10",0.109769991634026
"Yipf7",0.109765643137364
"LOC128099510",0.109753845792088
"LOC128097819",0.10975114460661
"LOC128102904",0.109625688684672
"LOC128115580",0.109604952823342
"LOC128105203",0.109349812144738
"LOC128121173",0.109270687364627
"Nxnl1",0.10925253255404
"LOC128102467",0.109221107235128
"LOC128111614",0.109185908216907
"LOC128104846",0.10902440595729
"LOC128098595",0.109018404188141
"LOC128122716",0.108904487754433
"Osm",0.108811167473514
"Klk6",0.10870554638548
"LOC128118287",0.108614054408474
"Lrrd1",0.108466690300114
"Radx",0.108281436887347
"LOC128094708",0.108263071459257
"LOC128110581",0.108162629199774
"Kcnh5",0.108101188135332
"Smim36",0.108051332881255
"LOC128114728",0.107991281201988
"Slc30a10",0.107983375199634
"Npy2r",0.107963061073139
"Khdrbs2",0.107911884648296
"Tpsg1",0.107734119015461
"LOC128120757",0.107635548796766
"Ext2",0.107363320098523
"LOC128098167",0.10728543966469
"LOC128104121",0.107194034489738
"Lrfn4",0.107111292663839
"LOC128100934",0.107100970510955
"Cdkl3",0.107075836074694
"Pcp2",0.107007102221814
"Aldh8a1",0.106970596000349
"LOC128121628",0.106804368844168
"Arl14",0.106608385636951
"LOC128107666",0.106560582583577
"Clec2l",0.106483934224913
"Gpr37",0.106421787284004
"LOC128115346",0.106026368024739
"Duox1",0.105942718822782
"Ccdc27",0.105887512027322
"LOC128119648",0.105675881378115
"LOC128096719",0.105601244736429
"LOC128097963",0.105592308639586
"LOC128118877",0.105461074626142
"Nxnl2",0.105425382401042
"Kcnc1",0.105255831065683
"LOC128106939",0.105172237767735
"LOC128104114",0.105134824987941
"LOC128107070",0.104920350824097
"Epha6",0.10489497532879
"Fam89a",0.104842178068465
"LOC128123311",0.104803666733272
"Cndp1",0.104801911231778
"LOC128094397",0.104683572327901
"LOC128098753",0.104482588253551
"Ms4a15",0.104482171013018
"LOC128105289",0.104464661529576
"LOC128124501",0.104405650183759
"LOC128108630",0.104313395626297
"Taf7",0.104224662726489
"Tdrd1",0.104187760241041
"Foxl1",0.104049187031796
"Adamts16",0.104036735276654
"En1",0.104004844269418
"LOC128105920",0.103974019332663
"LOC128116429",0.103837666483852
"Lsmem2",0.103828006378978
"Ybx2",0.103732818257559
"Tac4",0.103728545838742
"LOC128116427",0.1035715516717
"LOC128106942",0.103412830701429
"Arfgef3",0.103322319674131
"Gprin1",0.103198257387888
"Uroc1",0.103189082402729
"LOC128108370",0.103123056982994
"Apob",0.103078381422553
"LOC128107177",0.102959605481215
"LOC128108038",0.102877097715079
"LOC128111049",0.102864065275939
"LOC128096037",0.102780085364452
"Klkb1",0.102763504722042
"Armcx5",0.10251774069125
"LOC128094806",0.102407199984349
"LOC128112688",0.102284603096491
"Klk12",0.10228142096811
"LOC128125613",0.102162114171683
"LOC128116299",0.102139504128959
"Olah",0.102136637826001
"LOC128116851",0.102071198118371
"Vil1",0.101971375949919
"LOC128105891",0.101929232553416
"Trim54",0.101879607699869
"St6galnac3",0.101867329209369
"LOC128113382",0.101855519429069
"LOC128110406",0.101848394995809
"Prokr2",0.101846568445766
"LOC128104360",0.1016665642625
"Ampd1",0.101606277029366
"Vps13d",0.101443231882858
"Fsip2",0.10125298092136
"Syt6",0.101231130250067
"LOC128102423",0.101186934809649
"Fgf9",0.101167331099777
"LOC128103039",0.101065483942618
"Emilin3",0.101042593609696
"LOC128107987",0.100957602243567
"Rims4",0.10088675434466
"LOC128110906",0.100802339558084
