"Gene","PC1","PC2"
"LOC128108724",0.00963427347396964,0.0169478453272616
"LOC128095789",-0.00949323461598423,0.0169472372505321
"Pigw",0.00171106987446359,0.0169398823306612
"Klf15",-0.00192772234576671,-0.016932512637566
"LOC128099684",-0.00038636433388605,0.0169096205972618
"Ebf4",-0.0111705338939346,0.0168911336269639
"LOC128106566",-0.00616482762429098,0.0168319329574545
"LOC128111034",0.00615269823268466,0.0168292863709489
"LOC128095171",0.00625524812029289,-0.0168072970405123
"LOC128104094",0.00740829647708574,0.0167909441725453
"Cldn4",-0.0063178457882941,0.0167754573943385
"Rce1",-0.000161191757163508,-0.0167482353575286
"LOC128106024",-0.00634316045932785,0.0167471765183811
"Dym",0.00188947738993498,0.0167340038573738
"Eipr1",0.00230559465837463,-0.0167256096772225
"Tspan12",0.00823015172390031,0.0167036266909301
"LOC128120060",0.00826854419431967,0.0166945283463397
"Vps36",0.0117544308471336,-0.0166874517441801
"LOC128096280",-0.00166498373680538,-0.0166677722582142
"Dnah1",-0.00130908937509482,-0.0166519406929408
"Wdfy2",-0.00661776113041322,0.0166333618942488
"Cdcp1",0.0107038994155753,0.0166318187365622
"Sorcs1",-0.00591585335727261,0.0166004977965491
"LOC128094633",0.00291602988937205,0.0165966718904852
"Cmtm6",-0.0017348867806037,0.0165791918326407
"LOC128093938",-0.00664842938010372,0.0165684621794818
"LOC128112568",-0.00801230946501233,0.016548339026172
"Lrrn3",-0.000401076926433022,-0.0165372412124705
"LOC128106538",-0.00262766764348839,0.0165244376976454
"Surf6",-0.0129791752826825,0.0165225794181306
"Tax1bp3",0.00623230379810162,-0.0165115088172868
"LOC128110256",-0.00540252567044751,0.0164840926701508
"LOC128108797",0.00428173023266747,0.0164686256178218
"Cdc42ep1",3.24790789545729e-05,-0.0164479214924677
"LOC128099370",0.00540849766713307,0.0164474678766048
"LOC128105795",-0.00927667951000693,0.0164456180919706
"LOC128120672",-0.00157122640185365,0.016436221496069
"LOC128099581",0.00975286891489131,0.0164327854119665
"LOC128109965",-0.00371114472828773,0.0164015677910019
"LOC128099396",0.0129936224166921,0.0164012600667551
"LOC128099686",0.00915585321312001,0.0163989783278421
"LOC128095790",-0.0112838127033881,0.016395837182276
"LOC128118326",-0.00451248342764804,0.0163673838034461
"Mppe1",0.00278343617153595,0.0163435819819434
"LOC128122523",-0.0026364170046935,0.0162958427254311
"Gfral",0.00460586623074477,0.0162917720083557
"Slc12a4",-0.00419241081285737,0.0162752141056573
"Mrap",0.00396252334923911,-0.0162720561644555
"Ap5m1",0.00848748044064407,-0.0162638278459639
"Sdr9c7",-0.00382792500067002,0.0162616343073856
"Msmo1",-0.000725168747357683,0.0162579174510505
"Sorbs3",-0.00502650464536974,-0.0162579093216468
"Prss21",-0.00928462968547623,0.0162453879670643
"LOC128110250",-0.011590992268576,0.0162232710886497
"LOC128111017",0.0020553298241324,0.0162086076627536
"LOC128094432",-0.00412525715482575,0.016193859967786
"Tdp2",0.00403207327466138,-0.0161807527471026
"Efcab7",0.00431238232554751,0.0161776487236813
"Nbdy",0.0101391292981151,0.0161702618065735
"LOC128110354",0.00619231894097766,0.0161691687245622
"LOC128095666",-0.00255919398244201,-0.0161659619221837
"Znf251",0.00183897035286839,0.016162402700988
"Snrnp40",-0.00759500733404393,0.0161620937671682
"LOC128097349",-0.00895150876278113,0.0161350874186811
"LOC128110373",0.00759533910672392,0.0161333166462423
"Oaz3",0.0068299913574196,-0.0161172442073961
"LOC128109574",-0.00681703187814669,0.0161157072518621
"Gdpd5",-0.00712698122849583,0.0161035398597473
"LOC128125128",-0.00317668646891287,0.016084476502956
"LOC128099618",0.00856036298956369,0.0160768410849733
"Resp18",-0.00485802627902538,-0.0160672660311437
"Rnf183",-0.00151430314473359,0.0160486386959571
"Acss1",0.00839503141410719,-0.0160384174846428
"LOC128122314",0.0015039748606768,-0.0160123135122657
"LOC128106545",-0.00102472651237159,0.0160092120279987
"LOC128120385",-0.00634229902769677,0.0160071066413585
"LOC128119579",0.00461058554322341,0.0160007758166394
"Mrps28",0.00338879832555519,0.0159880788169749
"Mrps10",-0.00222298754122186,0.0159865120113343
"CUNH12orf43",0.0015690075253851,0.0159790813856227
"LOC128107947",0.00948641326468338,0.0159757653695253
"Trappc5",-0.00368852961235338,0.0159633188910889
"Lck",-0.00314018118162546,0.0159426507610416
"LOC128103108",-0.00215605415034861,-0.015912039664083
"LOC128101781",0.000857904529264611,-0.0159114700382837
"LOC128099604",0.00350584001844351,0.0159040170995671
"LOC128117206",0.00567373506286942,0.0159024607983017
"LOC128120014",-0.0054221306544155,0.0158902267681277
"LOC128110357",0.00349891967691039,0.0158793479204766
"LOC128094296",0.000374427066909313,0.0158709311918336
"LOC128095829",-0.00554715550097612,0.0158650998115637
"Hunk",0.00665579387438295,-0.0158519684155465
"Fbxl6",-0.00490791650283284,-0.0158367594028387
"Bccip",-0.00350223507969422,-0.0158342017221074
"Nupr1",0.00384014059251962,-0.0158296601373781
"Zscan26",0.00917801374445298,-0.0158259526490895
"LOC128095791",-0.00954635719302483,0.0158251898651002
"LOC128107443",-0.00717089396481729,0.0158224399220765
"Mab21l3",0.00386349061734303,0.0158192695241496
"LOC128102744",-0.00425254301635428,0.0158089506407217
"Traf3ip1",-0.00594986673360469,-0.0157974384080697
"LOC128120207",-0.00444207122106748,0.0157856030034315
"LOC128099679",0.0138771081659638,0.015769547417693
"Stil",-0.00208407595004662,0.015739019767791
"LOC128095784",-0.0112556217193445,0.0156978749325959
"Sec23ip",-0.0017556313805178,0.0156940221304437
"LOC128112494",-0.00540702818708638,0.0156893509701295
"Eif2ak2",-0.00546621560627628,-0.0156877991454701
"Cilp2",-0.00269050965694855,0.0156815026288984
"Lhx6",-0.00567019537046084,-0.015662123497995
"LOC128117388",-0.00558654055910564,0.0156614006126636
"Dusp8",-0.00565675345651531,0.0156418826940867
"LOC128120790",-0.000567018303088989,0.0156381259195945
"Dimt1",0.00102161310712969,0.0156334433960766
"Znf599",-0.0074035227258707,0.0156189533597787
"Serpinh1",-0.0014745996975135,0.0156152023872189
"Ntrk3",-0.00643720304115469,0.0156130604142151
"LOC128112463",0.00845770286627043,0.0156126691631636
"Satb2",0.00941080224040977,0.0156083378827574
"LOC128112454",-0.00569087680362153,0.0156008989161333
"Adamts3",0.00894369693671218,-0.0155992997064986
"LOC128106078",-0.00604390521638762,0.01558998066422
"LOC128110421",0.00540298089047861,0.0155655564071897
"Wdr70",0.00143658467009302,-0.0155515886064813
"Mbnl1",-0.0048772532400086,0.0155394024439774
"Mrpl13",0.00559385701966955,0.0155328399865833
"S100g",-0.000416472151266497,0.0155224848346948
"Bmpr2",-0.0103463515685337,0.0155170260178488
"Slc35a5",0.00337894134446901,0.0155147959031587
"LOC128104292",-0.000413548905781908,0.0155099695059328
"LOC128125184",-0.00575293829798207,-0.0155093595364337
"Mcoln2",0.00538834560997088,0.0155047607467845
"CUNH16orf90",3.71542299121905e-05,-0.0154980915836121
"LOC128123386",-0.0115254373771569,0.015496652212529
"Slc17a3",-0.00310330220876479,0.0154934473910754
"Lpcat2",0.00425627115751876,0.015490594888798
"Kat5",0.000480818538666037,-0.0154883615607099
"Pip4k2b",-0.00222759435561087,0.0154840338654659
"LOC128097350",-0.00312647872439841,0.0154825678054574
"LOC128113874",0.0027005649608229,0.015480746580203
"Hsh2d",0.00148340360907891,0.0154787184932216
"CUNH19orf84",-0.00829485075921143,0.0154661982162226
"LOC128099575",-0.00276961924898452,0.0154527908045752
"Rps11",-0.00985705402435136,0.0154488839654681
"Nt5m",-0.00259832287334687,0.0154380290595905
"Eri3",-0.00656901899509496,0.0154376661353603
"Ttc9",0.00332699758260517,-0.0154371962184059
"LOC128095788",-0.00818259101673636,0.0154204087778298
"Ccdc166",-0.00474723064973516,0.0154135106808996
"LOC128108467",-0.00341269747925913,0.0154133450386948
"LOC128094429",-0.00310658978561535,0.0154063691940516
"Urb1",0.0126171309829514,-0.0153979746591981
"LOC128105257",0.00131429004741583,0.0153949055531207
"LOC128112001",0.00295938413530382,0.0153512651627736
"Slc17a2",-0.00285341181722787,0.0153498519659579
"Mrpl9",0.0035718590530726,-0.0153391004475197
"Tex49",-0.00837265857704504,0.0153247275606354
"Med22",-0.00972299298061553,0.0153187776794288
"Bzw2",0.0065414483273895,0.0153085375317746
"Mapk8ip3",-0.00931241372505911,0.0152973007901819
"Aldh5a1",0.00614004511915013,-0.0152969329622926
"Ppp1r14b",0.00281162083378371,0.0152937606619216
"Tmem43",-0.00671451301178479,0.0152801319076645
"Deptor",-0.00358989877295571,-0.0152790951652096
"Cer1",-0.00406261830155603,0.0152753973323472
"Metap1d",0.00192983501362002,0.0152727019802734
"Slc24a2",0.00337619634088986,-0.0152719658879157
"Cdkn1c",-0.00881202727115322,0.015268211032293
"Sacs",-0.00440189023678049,0.0152654711280507
"Amd1",0.00335993642111836,0.0152624618966085
"LOC128110371",0.0078639975493253,0.0152599987155031
"LOC128099605",0.0107632753049218,0.0152537455781301
"Hmcn1",0.00657938710331773,-0.0152531421510869
"LOC128119792",-0.003310501827275,0.0152458933536429
"LOC128102806",-0.00611195202384022,0.0152430723921993
"LOC128113502",-0.00551673152048328,0.0152300752628997
"LOC128124060",0.00450122581987975,0.0152209593529656
"Adamts13",0.013753310501237,0.0152172048743396
