"Gene","Instability_Score"
"LURAP1L-AS1",0.0200825040332366
"ANAPC2",0.0200811708820208
"CTD-2005H7.1",0.0200771523008478
"RP11-694I15.7",0.0200754594685118
"TNFAIP2",0.0200718430695958
"IL17RC",0.0200704041645281
"HPGD",0.0200631619445631
"RP11-10A14.3",0.020058641484866
"RP11-406H21.2",0.020056905575153
"ZNF747",0.0200544831846189
"RP11-175P19.2",0.0200540139082743
"AMH",0.0200455233092671
"RP11-96A1.5",0.0200416481016332
"C6orf223",0.0200413622922947
"FAM43B",0.0200375427244704
"RP4-758J18.10",0.0200352379724769
"BAIAP2",0.0200338279559239
"MAMSTR",0.020029780285376
"KCNQ3",0.0200201326310477
"KRT8P45",0.0200179501717132
"KCTD14",0.0200153375685688
"CTD-2047H16.4",0.0200128475686713
"MINCR",0.0200115483763538
"RP11-894J14.2",0.0200085593286515
"CTSK",0.0200071791493116
"NBPF9",0.0200064426643903
"ZNF655",0.0200042992581119
"GAPVD1",0.0199892484771074
"AC010967.2",0.0199870753385939
"OSBPL8",0.0199867675157159
"APOPT1",0.0199836501620589
"RP5-991C6.2",0.0199764961254766
"RP1-203P18.1",0.0199758769880463
"ZNF214",0.019972491669785
"H6PD",0.019965861591507
"TRDMT1",0.0199582131567281
"NFAT5",0.0199581506079005
"BRAT1",0.019954805871982
"GPATCH3",0.0199534869060945
"TMEM105",0.0199530988157181
"PPCDC",0.0199525843207863
"AP000936.4",0.0199504858925506
"GOT1",0.0199440258792708
"SKA3",0.0199424634284035
"RP3-438O4.4",0.0199394517047181
"FAM129B",0.0199365637667627
"RP11-627K11.6",0.0199335598080535
"RP11-368N21.5",0.0199321746526445
"RP11-474L23.3",0.019930789681988
"OSBPL2",0.0199295849199617
"RP11-1070A24.1",0.0199249335310632
"AC005387.2",0.0199239438538235
"PLD5",0.0199166764935757
"RP4-714D9.4",0.0199156383011051
"ATXN2",0.019911148681247
"HINFP",0.0199085479988761
"GPR161",0.019901142340584
"SRP19",0.0198948232529255
"TRMO",0.0198919193723416
"RP11-158L12.4",0.0198897337910571
"KCND1",0.0198885215957819
"TMEM251",0.0198840049353096
"LINC00963",0.0198809518646872
"RP11-316K19.3",0.019880363469612
"PWWP2A",0.0198795635775091
"PPIAP19",0.019878922706629
"DPAGT1",0.0198752716907381
"GRK5",0.0198646977136198
"ATOH7",0.0198643241325187
"CTB-11I22.2",0.0198624080815167
"AC093323.3",0.0198618467739687
"MAP3K1",0.0198583562481926
"RP11-479O16.1",0.0198583530231915
"PRR19",0.0198561087383578
"GPR45",0.0198525917670935
"TMBIM4",0.0198421937906684
"PLD1",0.0198395933728376
"SNORA36",0.0198343121997486
"RP11-249L21.4",0.0198343121997486
"RP11-101E13.5",0.0198322025747724
"MAK16",0.0198296804872317
"RP11-762L8.6",0.0198240745009685
"RP11-363L24.3",0.0198222686470414
"AC005532.5",0.0198206114612877
"FAM198B",0.0198147937978491
"HES4",0.0198097231554145
"PYM1",0.0198002277137389
"LL0YNC03-29C1.1",0.0197976913013198
"ZNF776",0.0197963020134095
"RFWD3",0.0197947515355763
"16",0.0197938675680656
"HIST1H2AG",0.0197892695142308
"RP1-34B20.21",0.0197883363587229
"HMGCLL1",0.0197857364891241
"RABL2A",0.0197840774994342
"FOXRED2",0.0197823669903477
"EXOC3L2",0.0197796010397045
"RP4-758J24.4",0.0197762616241944
"SYT1",0.0197739283534283
"YWHAZP2",0.0197720835385726
"RGS11",0.0197713326637392
"HSD11B1L",0.0197689692336452
"NDUFAF4P1",0.0197663750901589
"RP11-635L1.2",0.019763741164789
"RP11-475I24.3",0.0197576874648723
"CIART",0.0197519714311007
"HERC2P2",0.0197510609685638
"RP3-449M8.6",0.0197496975339042
"ZNF708",0.0197489879350985
"RASSF2",0.019747099321713
"ZBED8",0.0197426556810057
"MNS1",0.0197420008212391
"RPS4XP1",0.0197411609484617
"TEX10",0.0197404834921698
"MIR1539",0.0197348984792424
"RP11-29B2.6",0.0197325962893163
"RP11-961A15.3",0.0197320575184146
"LIMK1",0.0197206504733259
"RP11-748L13.2",0.0197193213264494
"SLC25A16",0.0197175387973174
"ENTPD1",0.0197155195873245
"SCGB1B2P",0.019712625970986
"TPGS1",0.0197112904314149
"ATP6AP1",0.0197101440170968
"COL4A6",0.0197076700826536
"ZNF530",0.0197066574170469
"HPDL",0.019705932689763
"RAP1GDS1",0.019705296880934
"ABCC4",0.0197034534814397
"FOXF2",0.019703260663893
"CHST3",0.019698044513482
"NCAPH",0.0196968252213335
"DNAJC6",0.0196938318204788
"AK4P3",0.0196932660932066
"RP11-90H3.2",0.0196885054816427
"FGF5",0.0196859432092012
"LINC01219",0.0196853524969946
"CD44",0.019682289345023
"AGPAT1",0.0196803091165661
"MNT",0.0196795484101448
"EPHA4",0.0196749945709058
"CTC-455F18.3",0.0196734830119614
"PRKCQ",0.0196721712443216
"DDX11-AS1",0.019669214706761
"TGFB1",0.0196590998951384
"ZNF652",0.0196586285827742
"NOG",0.0196575581754886
"MIR4513",0.0196506419687162
"NAA50",0.0196487193124886
"RP11-1094M14.11",0.019645314369868
"UBE2V1",0.019645259007208
"GLIS2",0.0196430432339412
"RPS29",0.0196419968235245
"MLLT6",0.0196405966898751
"RP11-1069G10.2",0.0196400070098258
"RP5-1024G6.5",0.0196394521492081
"ADD3",0.0196334168795846
"CTB-133P21.1",0.0196326429479953
"MEMO1P1",0.0196317575050748
"MIR137HG",0.0196308660665314
"MOV10",0.0196276784299786
"MIR302B",0.0196219781471952
"DEPDC4",0.0196214905185527
"C19orf68",0.0196207188312785
"CTD-3012A18.1",0.0196206598341807
"OSBPL9",0.0196203725031664
"RP11-272L13.3",0.0196111670110603
"RP11-458F8.4",0.0196107560869648
"DDHD1",0.0196001220941757
"RP11-864J10.4",0.0195984681815987
"ARMC7",0.0195944160289821
"AHR",0.0195904390154392
"RP11-245C17.2",0.0195835719530196
"DPY19L3",0.0195834342563205
"CTC-756D1.1",0.0195809976301299
"RP11-20G13.2",0.0195755898668667
"USP43",0.0195752303571657
"AC018804.6",0.0195749982157957
"CTB-193M12.1",0.0195728217568062
"FBXO10",0.0195692489086278
"CRY2",0.0195686002334985
"FAM86HP",0.0195680760704406
"PF4V1",0.0195646514764854
"ISPD",0.0195638948267223
"PHF2",0.0195628449840313
"GJB3",0.0195590582862783
"SSH3",0.0195587204786581
"PAWRP1",0.019557547196884
"ARHGAP1",0.019554372410707
"CACHD1",0.0195520325618572
"FNBP1P1",0.0195502347418499
"RP13-923O23.7",0.0195493935006473
"RLIM",0.0195410824941697
"NCS1",0.0195408804701191
"CHAF1B",0.0195377727045667
"AC017006.2",0.0195363742664324
"RP11-897M7.4",0.0195363742664324
"RP11-228B15.4",0.0195303050145995
"LIPM",0.0195289453862135
"SCLT1",0.0195236033323708
"RHBDD2",0.0195216180167744
"AC114730.3",0.0195182767746549
"CLCN7",0.0195176227058631
"RP11-235E17.4",0.0195116980714185
"FAM86DP",0.0195099762596938
"FAM229B",0.0195081923879776
"KIZ",0.0195074900282509
"FJX1",0.0195048170329775
"RP11-59K5.1",0.0195032470315486
"BRI3",0.0195003466941754
"RPL3L",0.0194930808537006
"CTA-363E6.5",0.0194907198284808
"UBE2Q2P2",0.0194907080832552
"METTL3",0.0194860245254946
"HYKK",0.0194845024065729
"PIAS4",0.0194799416528744
"AC009948.5",0.0194788791212885
"IFNLR1",0.0194672003419321
"IL1A",0.0194589582142224
"RP5-1142A6.9",0.0194573712535267
"TRIM52-AS1",0.019454987582919
"B3GALT4",0.0194546257220477
"CYP2D6",0.0194415608143679
"CCDC74A",0.019441318029773
"RP11-839D17.3",0.0194400047501211
"PALM",0.0194368650517155
"PRKCD",0.0194320861811757
"RWDD2B",0.0194280235204256
"CBX8",0.0194177958167476
"AC092295.4",0.0194167207440923
"MEF2D",0.0194144129203398
"DHRS4-AS1",0.0194122925630005
"RP11-155G14.6",0.0194100664530303
"RP11-420A23.1",0.0194019556787162
"BAHCC1",0.0194005160207171
"CTB-134F13.1",0.0193986421278176
"RICTOR",0.0193965115223193
"SPTSSB",0.0193946174624148
"ACP6",0.019391147376439
"AC005355.3",0.0193891936071217
"OR1Q1",0.0193882983906925
"MAPK10",0.0193850064550603
"PRRG4",0.0193832096355066
"DECR2",0.0193825029311485
"MEG3",0.0193785790026444
"BTN2A2",0.0193745677577039
"RP11-863H1.1",0.0193743754725619
"PIK3R3",0.0193735984237025
"PRSS27",0.0193721400134573
"C12orf10",0.0193691096784855
"DPH3",0.0193657867522446
"XXbac-B444P24.10",0.0193640907373075
"RP11-565J7.1",0.0193475634188821
"RP11-787B4.2",0.0193427192070156
"ANXA8L1",0.0193371519173067
"RP11-659E9.2",0.019333978979138
"SNHG21",0.0193305704671344
"FALEC",0.019330505094056
"ATG4A",0.019330036147062
"COL1A1",0.0193253775176406
"RP11-419I17.2",0.0193231236343938
"RP11-90C1.1",0.0193191905530526
"AC007128.1",0.0193163935541093
"ALG14",0.0193088547028058
"WDR72",0.0193029531701816
"MED9",0.019293982117166
"ZC4H2",0.0192912473043154
"TNFAIP8",0.0192902580563339
"F8A3",0.0192900659495727
"RP11-88H12.2",0.019289260379093
"FBXW9",0.0192881856983941
"RP11-421M1.8",0.0192866470016583
"TSEN2",0.0192847321667432
"AMTN",0.0192804574458808
"SPAG5",0.0192724607660878
"CAMLG",0.0192716116861944
"PKD1",0.0192695159167928
"RP4-681N20.5",0.0192688359138846
"ANGEL1",0.0192669903961349
"RP5-991G20.2",0.0192618112466158
"FAM134C",0.0192605530540643
"HMGB3P6",0.019259806487182
"TTK",0.0192586119439469
"SLC25A5P1",0.0192582970918496
"C7orf31",0.0192571482177895
"INPP5A",0.019251044090942
"CAMK2G",0.0192475274348941
"bP-2189O9.2",0.019245941627412
"MORN2",0.0192439433865733
"RP11-255A11.2",0.0192375394710058
"RP5-984P4.6",0.0192313069899041
"ZFP82",0.0192307433713219
"MRPS17",0.0192278789457962
"HSPB1P2",0.0192270746017163
"TRMT6",0.0192258278272107
"RP11-66N24.6",0.0192221372783991
"TMEM254",0.0192198784855862
"PAICSP4",0.0192183860291971
"ZNF761",0.0192105027731956
"TCOF1",0.0192058566941933
"TNPO1",0.0192057922660864
"MIR34A",0.0192036146593662
"ZADH2",0.0192004356649906
"AC034220.3",0.0191988806522794
"AF038458.4",0.0191970729628039
"LINC00843",0.0191859715859749
"IQSEC3P1",0.0191842661597643
"AC010226.4",0.0191728731683225
"RP4-777L9.3",0.019172798832448
"ENOSF1",0.019172341151862
"ZSCAN32",0.0191683200172048
"AC023137.2",0.0191671171856601
"MRM3",0.0191628928605686
"AFAP1L1",0.0191588803457071
"DAGLA",0.0191537306351426
"CCDC124",0.0191528596352942
"BCO1",0.019150843375511
"UBE2SP1",0.0191502946567087
"SLC19A3",0.0191392221422858
"RP1-69D17.4",0.0191372949685454
"CTD-3131K8.2",0.0191300686728661
"CH17-360D5.2",0.0191274927946022
"RP13-16H11.5",0.0191274638980619
"MSH2",0.0191271317982777
"STARD13",0.0191262291061869
"SLC46A3",0.0191187715020574
"TMPPE",0.0191154340425104
"RP11-452J6.2",0.0191074657126444
"AC087294.2",0.0191072875781469
"DAGLB",0.0190979145956655
"NRSN2-AS1",0.0190974951869394
"SCOC-AS1",0.0190973631842822
"FXYD2",0.0190948135325471
"MIER2",0.0190895436577391
"FICD",0.019085109523604
"MYCLP1",0.0190827682212042
"UBXN1",0.0190808513466481
"VPS51",0.019080024311483
"B3GALNT2",0.01907686015275
"CCT6B",0.0190766296465981
"SDHAP1",0.0190761952873663
"RP1-178F15.5",0.0190712533723113
"GUCY1B3",0.0190673864654303
"RAP2B",0.0190673020522794
"SLC35A1",0.0190662491864484
"EBF4",0.0190653370519491
"RP11-779O18.1",0.0190644890994334
"MOCS1",0.0190636342466374
"C2CD3",0.0190580119191864
"XXbac-BPG170G13.32",0.0190573581581794
"RN7SKP134",0.0190573237803481
"CTD-2587H24.1",0.0190497465259549
"OPN3",0.0190471953042985
"RP11-57C19.6",0.0190416189378895
"ADAMTS9",0.0190406931655567
"MIR657",0.0190405638531975
"CXorf58",0.0190336333500864
"FAM20C",0.019033121667622
"RP11-106D4.3",0.0190326484554213
"URB2",0.0190303212229133
"KIF18B",0.0190268099484207
"MGAT5",0.0190168700803985
"RP11-706O15.1",0.0190096756011478
"GOT2",0.0190030973898085
"RP5-1186P10.2",0.019001951613727
"OPN1SW",0.0190004299294191
"CUEDC2",0.0189994859359537
"SH3BGR",0.018998225634288
"CXCL3",0.0189956016509677
"EIF2S2",0.0189916453535072
"SPEF1",0.0189901455591036
"TMED6",0.0189885450410712
"RP11-674E16.1",0.0189885104587724
"PTPN12",0.0189841815333777
"TIMM23B",0.018983263813487
"DENND2A",0.0189825468075583
"RNASEH1P2",0.0189824061928938
"GGA3",0.0189781461628073
"RNU6-762P",0.0189729043542397
"RNY3P12",0.0189729043542397
"CTC-461H2.3",0.0189671784958466
"PTGDS",0.0189665176764749
"MIR587",0.0189646423693705
"RP11-905K4.1",0.0189644836170045
"UEVLD",0.0189608791362048
"MAP3K11",0.0189546303857139
"CEP83-AS1",0.0189539878754259
"RP11-364P22.3",0.0189502461823286
"LAG3",0.0189489499914752
"MAVS",0.0189441684651887
"RP4-760C5.3",0.0189433391772094
"BTAF1",0.0189399687310232
"RP11-44N11.2",0.0189396250056188
"LIMCH1",0.0189380846050822
"SMAP1",0.0189370993906409
"PAN2",0.0189359619160417
"RP11-98G7.1",0.0189318293575706
"RP11-114N19.3",0.018930362210433
"RHOC",0.0189265221649517
"ARHGEF40",0.0189240852441341
"EAF1",0.0189228287213867
"TMEM56-RWDD3",0.0189207943258307
"GPRC5D",0.0189190003830489
"RP11-409K20.6",0.0189141478672676
"RP11-54O7.17",0.0189097730161084
"AC007191.4",0.01890641840814
"FAM161B",0.0189054391315358
"MIR4753",0.0188937346143036
"AC015849.2",0.018886224724
"CBX3P2",0.0188854496730669
"CXADR",0.0188849444087557
"FRYL",0.0188841224377965
"AC006277.2",0.0188826745954975
"ENTPD7",0.0188770950719608
"POLR3E",0.0188702857310248
"MED28P3",0.0188690811275006
"PITPNC1",0.018866129107468
"RP5-827C21.6",0.0188634656790385
"DBF4",0.018858465473776
"SLC37A1",0.0188569569552244
"TMEM81",0.0188538745514808
"RP1-159M24.1",0.0188518867339143
"RPS19P1",0.0188493936812752
"RP11-710M11.1",0.0188478792454663
"RP11-182J1.12",0.0188477268967462
"ADGRE2",0.0188373814501784
"AURKAIP1",0.0188368348519644
"CTA-305I2.1",0.0188360521888712
"MZT1",0.0188355258736986
"CAP2",0.0188345993129894
"RP11-818F20.4",0.0188260911928286
"SEL1L3",0.0188234884755717
"RP11-253M7.3",0.018823270946364
"KB-1507C5.3",0.0188230096351388
"VN1R53P",0.0188220371961551
"FAM86GP",0.0188201134353786
"RFC4",0.0188194315009334
"MLXIP",0.0188155708114137
"AC002454.1",0.0188079650793495
"ASIC1",0.0188067254655272
"POLG2",0.0188064925138242
"RP11-421L21.3",0.0188047635303756
"COX6CP10",0.0188042715561528
"CTD-2192J16.11",0.0188028838394359
"TRGV7",0.0188016569744124
"KIAA1109",0.0187995748131764
"RP11-744D14.1",0.018799311210294
"LARP4",0.0187985473125321
"NRP2",0.0187954103716233
"DPCD",0.0187948257406624
"PMS2CL",0.0187906795347405
"RP11-21B21.4",0.0187897813671118
"STK33",0.0187891913552777
"RP5-956O18.2",0.0187834599744021
"FBXO43",0.0187825846774189
"UQCRHL",0.0187821244443269
"ATP6V0E1P2",0.0187807658500379
"AC112518.3",0.0187789617352004
"TYW3",0.0187775639996248
"SMC4",0.0187773775216325
"PRDX2P3",0.0187768872823148
"CTC-529I10.2",0.0187760569039643
"ENDOV",0.0187722199292647
"ROR1",0.0187721630804478
"RPS4XP2",0.0187706957273392
"RMND5A",0.0187697313624439
"PTGER1",0.0187680604645328
"CASKIN1",0.0187606081430224
"RP11-348N5.9",0.0187602858823171
"MICALL2",0.0187564631922578
"ARMC6",0.018743385253204
"NRADDP",0.0187412906446928
"MAML1",0.0187400816333536
"RP4-656G21.1",0.0187358372192968
"OBSCN",0.018730614566746
"EGFL7",0.0187232958208074
"RP11-250B2.3",0.0187206438953695
"KLHL13",0.0187143698581605
"HARS2",0.018707389168223
"FTH1P3",0.0187056771184146
"PP2D1",0.0186993764367758
"SWSAP1",0.0186961147212352
"SESN2",0.0186956252236644
"RHPN1",0.0186942910605977
"PHKA2",0.0186926764823035
"SCNN1D",0.0186917128014428
"AP1S2",0.0186901577402575
"RP11-325P15.2",0.0186883667578045
"AKR1C4",0.0186872289613566
"RP5-1107A17.3",0.0186855160132785
"FAM110A",0.0186834819124839
"TOPORS",0.0186827308828442
"RP11-91G21.1",0.0186814724253883
"AMDHD2",0.0186777433875758
"NDUFAB1",0.0186753566871882
"MCOLN3",0.0186744290619522
"GBP3",0.018672138822657
"KRT86",0.0186700085981216
"CTC-453G23.8",0.0186694756258171
"RP11-294N21.3",0.018667053682167
"PROC",0.0186652914911834
"SEC11C",0.0186649355141065
"AP1B1",0.0186583858811805
"EEF1B2P3",0.0186567126950113
"SPIN3",0.0186561694253725
"GPC1",0.0186557970451219
"GPSM3",0.0186531120612025
"RSPRY1",0.018649984938324
"LINC01315",0.0186464499411067
"RPS24P7",0.0186447290245653
"CSAD",0.0186428666398659
"RNF212",0.0186425783352914
"CTC-338M12.2",0.0186424444971448
"PTPRE",0.0186342861185747
"INCENP",0.0186334275707335
"RP11-5O17.1",0.0186255917182327
"HAGLR",0.0186221837640753
"CDR2L",0.0186190482783774
"CTD-2201E18.5",0.0186182617766192
"MAP1B",0.0186146915077337
"MAGEF1",0.0186138968503066
"HAT1",0.0186108925174394
"TEC",0.018606185917002
"EIF4HP1",0.0186055302332331
"BAZ1B",0.0186043625395155
"PTCD1",0.0186032495768049
"AC097721.2",0.0186015260057603
"ZNF277",0.0186002878691531
"ZNF460",0.0185986301795041
"RP11-116N8.1",0.0185972503850951
"CH507-216K13.1",0.0185956926321778
"CDK5RAP1",0.0185945556643292
"FAM134B",0.0185940286778556
"IGFBP4",0.0185909890757422
"RP11-295D4.3",0.0185849027080757
"SCTR",0.0185773114555103
"CDC42BPG",0.0185713703709807
"ARAP3",0.0185698727901714
"RP11-474G23.3",0.0185698712118445
"RP11-626G11.1",0.0185665406174152
"TDRD7",0.0185662197850702
"LENG1",0.0185657029169185
"RP5-1085F17.3",0.0185648923348609
"EIF5B",0.0185565320450969
"GTF3C4",0.0185560833721076
"CERKL",0.0185547333815636
"CTD-2555K7.2",0.0185536280379487
"RP11-312P21.2",0.0185517696185273
"MIR8078",0.0185517696185273
"RP11-424C20.2",0.0185473339461772
"LINC01312",0.0185431137449582
"AP000640.2",0.0185415779054094
"CDC42EP2",0.0185411661410121
"KRT8P12",0.0185403272469806
"SLC39A8",0.0185389257627421
"ITM2B",0.0185366399848057
"CCNDBP1",0.0185357518396866
"AGAP4",0.0185317339257837
"AC027612.4",0.0185315482012278
"ZCCHC24",0.018528730594542
"RP11-526I2.1",0.018513410897521
"RP11-659E9.4",0.0185069429790573
"C7orf26",0.0185044463462357
"PEX12",0.0185031220883571
"CCDC65",0.018502546569938
"DNAJC3-AS1",0.0185016926187163
"AC093616.4",0.0184978805226197
"CTD-2301A4.3",0.0184892459022022
"APOBEC3H",0.0184848850323017
"BCL2L2-PABPN1",0.0184832477272701
"NIFK",0.0184785175691875
"RP11-181B11.1",0.0184749383784263
"PDE11A",0.0184693425846596
"COMMD3",0.0184680622426796
"ALG1L11P",0.0184629203966887
"LINC01504",0.0184560938016431
"PHLDB2",0.0184462463352857
"C9orf116",0.0184421119159692
"RP11-420A6.2",0.0184418822748962
"FUS",0.0184382769236903
"PNPLA4",0.0184378348355344
"FAM86MP",0.0184370212049925
"PPM1AP1",0.0184364544294323
"CEMIP",0.0184358235353992
"ATP6V0E2-AS1",0.0184353440097763
"ACAD9",0.0184337375959278
"CIDECP",0.0184335236081144
"MFNG",0.0184322578574923
"RP11-762I7.4",0.0184287231120596
"TRMT2A",0.0184283229770572
"C17orf62",0.0184229765818118
"PER1",0.0184216722889937
"RP11-293M10.6",0.0184201162114833
"RNU6-173P",0.018419156120039
"CCND3",0.0184135427110858
"SMIM13",0.0184107659124715
"CCDC130",0.018409769655119
"ULBP2",0.0184090304172621
"RP11-489E7.4",0.0184068750089643
"NSMCE4A",0.0184049857455086
"SKA1",0.0184017811930962
"STXBP2",0.0183985201659778
"CTC-444N24.7",0.0183966793945264
"NKIRAS2",0.0183948392892752
"AC007016.3",0.0183915624419318
"CTC-542B22.2",0.0183915624419318
"MAPK8IP2",0.0183911792885569
"TFR2",0.0183883092552478
"DHRS12",0.0183876756915943
"RP11-390G14.1",0.0183860947263477
"CCDC112",0.0183803638582718
"MIR623",0.0183773302698815
"KANK3",0.0183705401210693
"TMEM182",0.018369721438209
"CTD-2192D1.2",0.0183687057783028
"KANTR",0.0183683856501769
"ERFE",0.0183658554909142
"RP11-763B22.4",0.018365589190754
"ZNRF3-IT1",0.0183655239769166
"EN1",0.018364402950035
"ILK",0.0183624995428107
"RP11-321F8.4",0.0183620912725197
"GSAP",0.0183598320115282
"TMC4",0.0183591043552721
"GUSB",0.0183563116398611
"PPP1R11",0.0183549077165426
"ZNF559",0.0183440977379741
"RFK",0.0183434794512113
"CTC-398G3.2",0.0183431713525081
"CXXC1",0.0183372432155595
"MAP2",0.0183337255643351
"DESI2",0.0183326870163743
"XX-FW83128A1.2",0.0183310319507609
"BRI3P1",0.0183269416850962
"LRRC8E",0.0183264195894799
"RN7SL674P",0.0183215476070329
"TSPAN9",0.0183211613942423
"TBC1D8",0.0183177259143752
"A1BG-AS1",0.0183170753001721
"YARS2",0.0183152484109455
"SSFA2",0.0183084450894663
"SKIDA1",0.0183013471428965
"RNF103-CHMP3",0.0182954062047603
"ZFP37",0.0182953416615469
"RP5-943J3.2",0.018293948462728
"LGALS1",0.0182930432005426
"LLNLR-304G9.1",0.0182912934377073
"SLC22A31",0.0182860631846507
"TUBB8P1",0.018282374305255
"CHRNA9",0.018282010334656
"RP11-120D5.1",0.0182792238529669
"RP11-134K13.2",0.0182777996156405
"FAM213B",0.0182764510139843
"RRNAD1",0.01827168069576
"RBX1",0.0182695027176547
"CPNE4",0.0182661128869148
"TMEM109",0.0182656886173062
"CAPN2",0.0182654945090651
"EEF2",0.0182621144532014
"CTD-2562G15.3",0.018259524032217
"AC091729.8",0.0182548412368908
"TRIM11",0.018253421537309
"FOXO3",0.0182474360909349
"NACA2",0.0182473113914262
"CTD-3193O13.8",0.0182392957354475
"TRMT10B",0.0182379148287288
"WDR75",0.0182357962836229
"PCM1",0.0182351285945842
"RP11-397E7.4",0.0182273352957908
"KCNE5",0.018224445537297
"C9orf72",0.0182210381027706
"CCNYL1",0.0182200574116073
"AC005086.1",0.0182191998518139
"FOXD1",0.0182160079886286
"CENPO",0.018214247139972
"BBOF1",0.018213480469835
"PROSER2",0.0182128389619765
"C12orf65",0.0182120572729322
"SLC35E3",0.0182119565735495
"ZRANB3",0.0182094694127318
"ADCK3",0.0182035452352076
"KLRC2",0.0182025571920466
"RP11-203J24.9",0.0181996975150063
"RIOK2",0.0181903270500853
"ZNF239",0.0181892395054881
"TPM4",0.0181830966359182
"LMNB1",0.0181828978346106
"NINL",0.018182078733169
"RP11-670E13.3",0.0181818197294672
"PLK3",0.0181804655545658
"RP11-382A20.6",0.0181800927521736
"PAIP2B",0.0181771440551701
"PARP14",0.0181766468858061
"ZNF552",0.0181748115645486
"RP11-399K21.14",0.0181742898899178
"RP11-806L2.5",0.0181717022994455
"RP3-323P24.3",0.0181704266640156
"LAMTOR5",0.0181634946188498
"RP11-128A17.2",0.0181595029404994
"EMILIN1",0.0181564361426587
"ELMO3",0.0181533459548964
"PPP4R1-AS1",0.0181525518556382
"TTC30B",0.0181515146820889
"RNU6-680P",0.0181514844822073
"ARRDC1",0.0181511048577273
"MRPL23-AS1",0.0181406859046271
"EIF4BP3",0.0181368213277901
"PCGF6",0.0181279579591855
"RP11-578F21.2",0.0181256078330989
"ZNF35",0.0181240369679452
"RP11-220D10.1",0.0181238948298074
"CENPP",0.0181208782668041
"CD99L2",0.0181203874034948
"TMSB4XP8",0.018104765248103
"TFB1M",0.018104068833847
"CTB-31N19.3",0.0181013568387447
"RP11-64D24.2",0.0180959281900288
"TMC7",0.0180916184402463
"ZYX",0.0180867116829219
"RP11-151H2.1",0.0180857650712262
"SH2D4A",0.0180820647032718
"ELOVL4",0.0180796849318651
"GYS2",0.018078736890598
"UBE3D",0.0180761723190689
"C9orf85",0.0180688680685317
"RP11-195C7.1",0.0180688174496098
"KATNAL2",0.0180674760193648
"PQLC1",0.0180651044571171
"RP3-413H6.2",0.0180625936690292
"TFAM",0.0180619816615995
"SPATA7",0.0180611087967611
"TRMT1L",0.0180587062217817
"FAM118B",0.0180492871747555
"ZNF169",0.0180487881720119
"PDZD4",0.0180470150757813
"TMEM189",0.0180451244512118
"ZNF624",0.0180446876646245
"HOXC11",0.0180445869569586
"FBXO42",0.0180421259123759
"LZIC",0.0180399841963868
"MEIG1",0.0180343213436407
"SNAP25-AS1",0.018033541647009
"RP11-110G21.1",0.0180309601439535
"ACRC",0.0180262862452369
"WHRN",0.0180203623092263
"FAM131B",0.0180123918717238
"POFUT2",0.018004867631174
"ZNF704",0.0180025860854033
"RP11-21K12.2",0.0180000077922767
"CHMP4BP1",0.0179924880696914
"LLNLR-276H7.1",0.0179916223820661
"DLX1",0.0179909293599864
"PPM1A",0.0179705914600345
"CRIP2",0.0179704038836329
"KLF2P2",0.0179672059054012
"TIMM8BP2",0.017966035845261
"CAPS",0.0179654128586062
"CTD-2410N18.5",0.0179644016628242
"FLRT1",0.0179614998981692
"RHEBL1",0.0179576144252581
"RP11-701P16.2",0.0179559690234148
"LA16c-380A1.1",0.0179510261802702
"KIFC1",0.0179508527432613
"NCRNA00250",0.0179494449262811
"PAPD5",0.0179421481255586
"GALT",0.0179414767626597
"KCNH2",0.0179401101170258
"PMAIP1",0.0179337794993263
"CTD-2561B21.8",0.0179326369552078
"APBA3",0.0179319487479763
"FOXE1",0.0179318614526562
"PDZK1",0.0179273805927273
"SRRT",0.0179184385582792
"ADPRHL1",0.0179088458973151
"CNPY4",0.0179085984760066
"COPZ2",0.017906168930209
"FKBP10",0.017903485729686
"RITA1",0.0179016167980207
"AGPAT5",0.0178994941292974
"MMP15",0.0178992021882503
"AIP",0.017890287945057
"SH3BP5",0.0178882955435475
"PEX11A",0.0178850261042695
"FAAP20",0.0178813087761487
"SNHG20",0.0178801205521827
"RP4-604A21.1",0.0178658352879956
"TREX2",0.0178646694160993
"ZSCAN12P1",0.0178645818277951
"SCARA3",0.0178594885380116
"IQCK",0.0178507266409283
"EGLN2",0.0178483034792144
"RN7SL716P",0.0178443750987006
"RP11-121P12.1",0.0178361575890833
"ITLN1",0.0178351577020561
"BAG4",0.0178347671862611
"DIP2B",0.0178340191731117
"IMPDH1",0.01782464564755
"NID1",0.0178219292597987
"GOLGA6L5P",0.0178160065184079
"RP11-297D21.2",0.0178152073950476
"RP11-383F6.1",0.0178036149822
"CDK5RAP2",0.0178034346594168
"RP13-383K5.4",0.0177997786037422
"RP11-4C20.3",0.0177985918080865
"TBKBP1",0.0177959399013706
"TIAM1",0.0177885087921635
"EEPD1",0.0177832403583949
"RP11-1277A3.1",0.017782794061733
"LRRC37BP1",0.0177808400578839
"RPS3AP26",0.0177735970429327
"TPPP",0.0177734713634891
"AP001258.4",0.0177729336636021
"PPP1R14C",0.0177729129010077
"PLCH1",0.0177650966673203
"C19orf38",0.0177611086315303
"ZC3H8",0.0177560782915689
"CACYBP",0.0177474281366924
"HOXA1",0.0177425383235949
"RP1-172I22.1",0.0177415559216043
